"bamfile"	"mean_depth"	"proportion_of_reference_covered"	"pop"
"1"	"AGAB_03_EKDL210004790-1a-AK11377-AK16262_HHJYYDSX2_L3"	1.35037185446448	0.631083787060456	"AGAB"
"2"	"AGAB_04_EKDL210004789-1a-AK11677-AK5989_HHJYYDSX2_L2"	1.14012508156645	0.580110431814104	"AGAB"
"3"	"AGAB_05_EKDL210004789-1a-AK11659-AK16242_HHJYYDSX2_L2"	1.68888673913708	0.686988750711465	"AGAB"
"4"	"AGAB_06_EKDL200012859-1a-AK11456-AK16260_HNLVYDSXY_L1"	1.47006110139551	0.653034178964026	"AGAB"
"5"	"AGAB_07_01_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1"	1.78060383284402	0.701579178444892	"AGAB"
"6"	"AGAB_08_EKDL210004788-1a-AK11464-AK16277_HHJYYDSX2_L1"	2.2141230086364	0.749849961226909	"AGAB"
"7"	"AGAB_10_EKDL210004788-1a-GG04-AK5420_HHJYYDSX2_L1"	2.23359424141599	0.756565916237176	"AGAB"
"8"	"AGAB_11_EKDL210004790-1a-AK11471-AK16271_HHJYYDSX2_L3"	1.91420953237365	0.720780436588371	"AGAB"
"9"	"AGAB_13_EKDL200012859-1a-AK11640-AK16265_HNLVYDSXY_L1"	1.08251658609398	0.563639863782763	"AGAB"
"10"	"AGAB_14_EKDL200012859-1a-AK12637-AK16268_HNLVYDSXY_L1"	1.2679599284395	0.615038694385326	"AGAB"
"11"	"AGAB_15_EKDL210004788-1a-AK11416-AK16269_HHJYYDSX2_L1"	1.42631809899921	0.6411860638943	"AGAB"
"12"	"AGAB_18_EKDL200012859-1a-AK11718-AK16243_HNLVYDSXY_L1"	0.85559780081198	0.500419217731563	"AGAB"
"13"	"AGAB_19_EKDL210004789-1a-AK11690-AK16231_HHJYYDSX2_L2"	1.95570933453646	0.720877999360518	"AGAB"
"14"	"AGAB_20_EKDL210005548-1a-AK11178-AK16246_HHJKNDSX2_L4"	1.71515609590785	0.693856078588466	"AGAB"
"15"	"AGAB_23_EKDL200012859-1a-AK11195-AK16227_HNLVYDSXY_L1"	0.982221118177599	0.54640421533548	"AGAB"
"16"	"AGAB_99_EKDL200012859-1a-AK11506-AK16290_HNLVYDSXY_L1"	0.777614017985413	0.469092935741488	"AGAB"
"17"	"BARR_01_EKDL210005548-1a-AK11598-AK16273_HHJKNDSX2_L4"	1.5513347876979	0.676198358923456	"BARR"
"18"	"BARR_02_EKDL210004789-1a-AK11506-AK16290_HHJYYDSX2_L2"	1.48791758265842	0.66248067608041	"BARR"
"19"	"BARR_03_EKDL200012859-1a-AK11428-AK16253_HNLVYDSXY_L1"	0.971039184035551	0.539028874854766	"BARR"
"20"	"BARR_04_EKDL210004790-1a-AK11710-AK16288_HHJYYDSX2_L3"	1.02826632742781	0.541241762988568	"BARR"
"21"	"BARR_06_EKDL210005548-1a-AK11456-AK16260_HHJKNDSX2_L4"	1.77775167757003	0.707799301630443	"BARR"
"22"	"BARR_07_EKDL210004788-1a-AK11160-AK9453_HHJYYDSX2_L1"	1.42674521291051	0.647271506262253	"BARR"
"23"	"BARR_08_EKDL210005548-1a-AK11426-AK5939_HHJKNDSX2_L4"	1.94876534420215	0.731595846055553	"BARR"
"24"	"BARR_09_EKDL210004790-1a-AK11677-AK5989_HHJYYDSX2_L3"	1.13320763791856	0.556251575688708	"BARR"
"25"	"BARR_10_EKDL210004789-1a-AK11168-AK16259_HHJYYDSX2_L2"	0.836129572437543	0.487811719895006	"BARR"
"26"	"BARR_11_EKDL210004789-1a-AK11177-AK16280_HHJYYDSX2_L2"	1.92055137244754	0.718430172062745	"BARR"
"27"	"BARR_12_EKDL200012859-1a-AK11460-AK16272_HNLVYDSXY_L1"	1.2409289886235	0.612813118522771	"BARR"
"28"	"BARR_13_EKDL200012859-1a-AK7415-AK16289_HNLVYDSXY_L1"	1.34553902667673	0.637742949713082	"BARR"
"29"	"BARR_14_EKDL200012859-1a-AK11667-AK16287_HNLVYDSXY_L1"	0.967996966888122	0.53283026265455	"BARR"
"30"	"BARR_15_EKDL200012859-1a-AK11171-AK16279_HNLVYDSXY_L1"	0.722635580184325	0.451152502433537	"BARR"
"31"	"BOVA_01_EKDL200012859-1a-AK11177-AK16280_HNLVYDSXY_L1"	1.29758157031071	0.616255975150204	"BOVA"
"32"	"BOVA_04_EKDL210004790-1a-AK11608-AK2002_HHJYYDSX2_L3"	1.48713200981791	0.662741066453003	"BOVA"
"33"	"BOVA_05_EKDL210004789-1a-AK11416-AK16269_HHJYYDSX2_L2"	1.12447280852547	0.579152228014058	"BOVA"
"34"	"BOVA_06_EKDL210004789-1a-AK11572-AK16283_HHJYYDSX2_L2"	1.52263411037966	0.662358029201189	"BOVA"
"35"	"BOVA_07_EKDL210005548-1a-AK7685-AK16294_HHJKNDSX2_L4"	1.56296820080488	0.673714711837772	"BOVA"
"36"	"BOVA_08_EKDL210004789-1a-AK11401-AK7949_HHJYYDSX2_L2"	1.49816530629095	0.656480037666344	"BOVA"
"37"	"BOVA_12_EKDL210004788-1a-AK11608-AK2002_HHJYYDSX2_L1"	2.25872632458261	0.753723375527546	"BOVA"
"38"	"BOVA_13_EKDL200012859-1a-AK11246-AK16274_HNLVYDSXY_L1"	1.18236126729314	0.591830526337183	"BOVA"
"39"	"BOVA_14_EKDL210004788-1a-AK11387-AK16228_HHJYYDSX2_L1"	1.39118392042929	0.636908651426136	"BOVA"
"40"	"BOVA_16_EKDL210005548-1a-AK11692-AK16230_HHJKNDSX2_L4"	1.16504515368282	0.596110682161045	"BOVA"
"41"	"COLN_01_EKDL210004789-1a-AK11204-AK16254_HHJYYDSX2_L2"	1.54909237178007	0.675007368456453	"COLN"
"42"	"COLN_02_EKDL210004790-1a-AK11479-AK16234_HHJYYDSX2_L3"	2.35709163432346	0.753883100828558	"COLN"
"43"	"COLN_03_EKDL210005548-1a-AK11440-AK16251_HHJKNDSX2_L4"	1.99826951243634	0.72442761028363	"COLN"
"44"	"COLN_04_EKDL210004789-1a-AK11665-AK16278_HHJYYDSX2_L2"	1.80422529313827	0.703106015551011	"COLN"
"45"	"COLN_06_EKDL210004790-1a-AK11428-AK16253_HHJYYDSX2_L3"	2.06610935881214	0.740178562551748	"COLN"
"46"	"COLN_07_EKDL210004788-1a-AK7685-AK16294_HHJYYDSX2_L1"	1.69334776764202	0.691556350543935	"COLN"
"47"	"COLN_08_EKDL210004790-1a-AK11433-AK13293_HHJYYDSX2_L3"	1.88552904913619	0.69863229115958	"COLN"
"48"	"COLN_09_EKDL210004788-1a-AK11440-AK16251_HHJYYDSX2_L1"	1.65365481249601	0.679132185551457	"COLN"
"49"	"COLN_11_EKDL200012859-1a-AK8204-AK9482_HNLVYDSXY_L1"	1.13354086589999	0.571940894520352	"COLN"
"50"	"COLN_13_EKDL210004790-1a-AK11584-AK16263_HHJYYDSX2_L3"	1.25127579820868	0.592283526151712	"COLN"
"51"	"COLN_15_EKDL210005548-1a-AK11449-AK16245_HHJKNDSX2_L4"	0.923850490755086	0.528057275915455	"COLN"
"52"	"CORS_01_EKDL210004788-1a-AK11479-AK16234_HHJYYDSX2_L1"	1.92448239372151	0.725184690216621	"CORS"
"53"	"CORS_02_EKDL210004790-1a-AK11485-AK16252_HHJYYDSX2_L3"	0.57747951174505	0.39871778002007	"CORS"
"54"	"CORS_06_EKDL210004790-1a-AK11464-AK16277_HHJYYDSX2_L3"	1.84182012192206	0.71205472646396	"CORS"
"55"	"CORS_08_EKDL210005548-1a-AK11495-AK16238_HHJKNDSX2_L4"	1.47276184767542	0.658973440330001	"CORS"
"56"	"CRES_02_EKDL210004789-1a-AK11698-AK16226_HHJYYDSX2_L2"	1.22420638964618	0.608592645252867	"CRES"
"57"	"CRES_03_EKDL210004790-1a-AK11524-AK16276_HHJYYDSX2_L3"	0.687077532181574	0.439490154732126	"CRES"
"58"	"CRES_05_EKDL210004790-1a-AK8204-AK9482_HHJYYDSX2_L3"	0.770926154984062	0.476391343391673	"CRES"
"59"	"CRES_06_EKDL200012859-1a-AK11520-AK16285_HNLVYDSXY_L1"	0.875988232560947	0.503013801739774	"CRES"
"60"	"CRES_07_EKDL210004789-1a-AK12629-AK16244_HHJYYDSX2_L2"	2.51870101585631	0.769818117813047	"CRES"
"61"	"CRES_08_EKDL210004789-1a-AK11178-AK16246_HHJYYDSX2_L2"	1.13122587109259	0.583544861421549	"CRES"
"62"	"CRES_10_EKDL210004790-1a-AK11178-AK16246_HHJYYDSX2_L3"	1.16505021735347	0.595599518311025	"CRES"
"63"	"CRES_11_EKDL210005548-1a-AK11572-AK16283_HHJKNDSX2_L4"	0.850693525739834	0.508533322691506	"CRES"
"64"	"CRES_13_EKDL210004790-1a-AK11398-AK16264_HHJYYDSX2_L3"	1.37246593107988	0.638467899520073	"CRES"
"65"	"CRES_14_EKDL210004788-1a-AK7415-AK16289_HHJYYDSX2_L1"	0.502181989254748	0.357226306983164	"CRES"
"66"	"CRES_15_EKDL210004788-1a-AK11674-AK2690_HHJYYDSX2_L1"	0.376995571446618	0.287575620923221	"CRES"
"67"	"CRES_16_EKDL210004790-1a-AK11506-AK16290_HHJYYDSX2_L3"	0.819498399226773	0.494714593690509	"CRES"
"68"	"CRES_17_EKDL200012859-1a-AK11600-AK6934_HNLVYDSXY_L1"	1.1781883307606	0.595260882865542	"CRES"
"69"	"CRES_19_EKDL210004788-1a-AK11467-AK14066_HHJYYDSX2_L1"	0.419674955959105	0.314530497298518	"CRES"
"70"	"CRES_20_EKDL200012859-1a-AK11377-AK16262_HNLVYDSXY_L1"	0.477057249284855	0.345392810712877	"CRES"
"71"	"FURI_02_EKDL210004789-1a-AK11520-AK16285_HHJYYDSX2_L2"	1.48749183226715	0.659546286563368	"FURI"
"72"	"FURI_03_EKDL210004789-1a-AK11528-AK14283_HHJYYDSX2_L2"	3.74669892352662	0.817156065260115	"FURI"
"73"	"FURI_06_EKDL210004789-1a-AK11160-AK9453_HHJYYDSX2_L2"	1.60442788517853	0.671331369714532	"FURI"
"74"	"FURI_07_EKDL210004788-1a-AK11710-AK16288_HHJYYDSX2_L1"	2.66721055693968	0.783976956492729	"FURI"
"75"	"FURI_08_EKDL210004788-1a-AK11375-AK16261_HHJYYDSX2_L1"	2.0554942271307	0.736532476176313	"FURI"
"76"	"FURI_09_EKDL200012859-1a-AK11656-AK574_HNLVYDSXY_L1"	1.01086554038856	0.552651152084287	"FURI"
"77"	"FURI_11_EKDL210004789-1a-AK11485-AK16252_HHJYYDSX2_L2"	1.97739621628711	0.724886068839915	"FURI"
"78"	"FURI_13_EKDL200012859-1a-AK11677-AK5989_HNLVYDSXY_L1"	0.565089082802184	0.38465986046955	"FURI"
"79"	"GASO_01_EKDL200012859-1a-AK11710-AK16288_HNLVYDSXY_L1"	1.12453617374891	0.583320877033942	"GASO"
"80"	"GASO_02_EKDL210004789-1a-AK11692-AK16230_HHJYYDSX2_L2"	2.33665375673885	0.759151778378758	"GASO"
"81"	"GASO_03_EKDL210004790-1a-AK11519-AK16232_HHJYYDSX2_L3"	3.0036509251237	0.800909028275104	"GASO"
"82"	"GASO_04_EKDL210004789-1a-AK7016-AK16255_HHJYYDSX2_L2"	1.43893658074731	0.649748658564035	"GASO"
"83"	"GASO_05_EKDL210004788-1a-AK10139-AK9682_HHJYYDSX2_L1"	1.59520267454467	0.678309573913169	"GASO"
"84"	"GASO_06_EKDL210004790-1a-AK11631-AK349_HHJYYDSX2_L3"	2.44531172334139	0.761532232636484	"GASO"
"85"	"GASO_08_EKDL210004789-1a-AK12637-AK16268_HHJYYDSX2_L2"	1.43514525151828	0.643326128404111	"GASO"
"86"	"GASO_09_EKDL210004790-1a-AK11683-AK16236_HHJYYDSX2_L3"	1.66908231799905	0.68713264053362	"GASO"
"87"	"GASO_12_EKDL210004790-1a-AK11630-AK16248_HHJYYDSX2_L3"	1.45698777034073	0.658708873157568	"GASO"
"88"	"GASO_13_EKDL210004788-1a-AK11600-AK6934_HHJYYDSX2_L1"	1.20505009503255	0.607476778912891	"GASO"
"89"	"GASO_15_EKDL210005548-1a-AK11398-AK16264_HHJKNDSX2_L4"	2.38552856374631	0.768330963801609	"GASO"
"90"	"GASO_16_EKDL210004788-1a-AK4251-AK16229_HHJYYDSX2_L1"	1.29804985436898	0.624854732235962	"GASO"
"91"	"GASO_17_EKDL210005548-1a-AK11582-AK8205_HHJKNDSX2_L4"	1.13569889158144	0.588042364670103	"GASO"
"92"	"GREV_03_EKDL210004788-1a-AK11631-AK349_HHJYYDSX2_L1"	1.67588201178605	0.69023022125645	"GREV"
"93"	"GREV_04_EKDL210004790-1a-AK11598-AK16273_HHJYYDSX2_L3"	1.20173984247702	0.60454234977219	"GREV"
"94"	"GREV_05_EKDL200012859-1a-AK11476-AK16258_HNLVYDSXY_L1"	0.249114956916394	0.205885563383037	"GREV"
"95"	"GREV_06_EKDL210005548-1a-AK11640-AK16265_HHJKNDSX2_L4"	1.41418118455904	0.654104461780306	"GREV"
"96"	"GREV_07_EKDL200012859-1a-AK11381-AK16293_HNLVYDSXY_L1"	1.73459401917531	0.699978219457242	"GREV"
"97"	"GREV_08_EKDL210005548-1a-AK11186-AK1268_HHJKNDSX2_L4"	1.2598902975411	0.621222355646607	"GREV"
"98"	"GREV_09_EKDL210004790-1a-AK11659-AK16242_HHJYYDSX2_L3"	2.76991678538594	0.785484343043792	"GREV"
"99"	"GREV_11_EKDL200012859-1a-AK11490-AK14430_HNLVYDSXY_L1"	1.50174998531777	0.661595970671961	"GREV"
"100"	"GREV_12_EKDL200012859-1a-AK11158-AK16267_HNLVYDSXY_L1"	1.01662464812637	0.528336795192225	"GREV"
"101"	"GREV_13_EKDL210005548-1a-AK11195-AK16227_HHJKNDSX2_L4"	1.2171743963304	0.608740326126886	"GREV"
"102"	"GREV_15_EKDL210004790-1a-AK12626-AK16295_HHJYYDSX2_L3"	1.51438624293849	0.658115900436135	"GREV"
"103"	"GREV_16_EKDL210004788-1a-AK11661-AK16241_HHJYYDSX2_L1"	1.27893437678631	0.614998369154285	"GREV"
"104"	"GREV_17_EKDL210005548-1a-AK11490-AK14430_HHJKNDSX2_L4"	1.69864441949559	0.696309948494266	"GREV"
"105"	"HAFR_01_EKDL200012859-1a-AK11714-AK16250_HNLVYDSXY_L1"	1.11499130856764	0.585858965861956	"HAFR"
"106"	"HAFR_04_EKDL210004790-1a-AK11436-AK16240_HHJYYDSX2_L3"	1.54263594591077	0.669767913354907	"HAFR"
"107"	"HAFR_07_EKDL210004790-1a-AK11375-AK16261_HHJYYDSX2_L3"	1.05424898138578	0.568002507907254	"HAFR"
"108"	"HAFR_08_EKDL210004789-1a-AK11675-AK16223_HHJYYDSX2_L2"	1.23905247272496	0.60049203914129	"HAFR"
"109"	"HAFR_10_EKDL210004789-1a-AK11683-AK16236_HHJYYDSX2_L2"	1.39889669599163	0.641591288064458	"HAFR"
"110"	"HAFR_11_EKDL210004790-1a-AK11718-AK16243_HHJYYDSX2_L3"	1.18718174298794	0.577102453004129	"HAFR"
"111"	"HAFR_14_EKDL210004790-1a-AK11495-AK16238_HHJYYDSX2_L3"	1.08649654957957	0.575466890907987	"HAFR"
"112"	"HAFR_15_EKDL210004789-1a-AK11526-AK16296_HHJYYDSX2_L2"	1.27514875219878	0.62120622532111	"HAFR"
"113"	"HAFR_17_EKDL210004788-1a-AK11428-AK16253_HHJYYDSX2_L1"	1.32793434561045	0.621260542365454	"HAFR"
"114"	"HAFR_19_EKDL200012859-1a-AK11398-AK16264_HNLVYDSXY_L1"	1.25799879923767	0.617258168204366	"HAFR"
"115"	"HAFR_23_EKDL200012859-1a-AK11416-AK16269_HNLVYDSXY_L1"	1.40999562672481	0.645284570879599	"HAFR"
"116"	"HAFR_25_EKDL200012859-1a-AK11375-AK16261_HNLVYDSXY_L1"	1.68317444442152	0.6909771656905	"HAFR"
"117"	"HAFR_99_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1"	1.44979168146696	0.656619283362561	"HAFR"
"118"	"HAUG_01_EKDL210004790-1a-AK11615-AK16297_HHJYYDSX2_L3"	1.49433328472963	0.660073569084868	"HAUG"
"119"	"HAUG_02_EKDL200012859-1a-AK11433-AK13293_HNLVYDSXY_L1"	2.25648125621056	0.74991265051736	"HAUG"
"120"	"HAUG_03_EKDL210004789-1a-AK11398-AK16264_HHJYYDSX2_L2"	1.35272509193004	0.632018631548006	"HAUG"
"121"	"HAUG_05_EKDL200012859-1a-AK11692-AK16230_HNLVYDSXY_L1"	0.99542512223375	0.551979771133721	"HAUG"
"122"	"HAUG_06_EKDL210004788-1a-AK11485-AK16252_HHJYYDSX2_L1"	1.39801228426454	0.642715657175537	"HAUG"
"123"	"HAUG_07_EKDL210004788-1a-AK11158-AK16267_HHJYYDSX2_L1"	1.34959154457894	0.634727648683967	"HAUG"
"124"	"HAUG_08_EKDL210004789-1a-AK12626-AK16295_HHJYYDSX2_L2"	1.21599023511742	0.609092684177868	"HAUG"
"125"	"HAUG_09_EKDL200012859-1a-AK11186-AK1268_HNLVYDSXY_L1"	1.63892399347637	0.688302426515946	"HAUG"
"126"	"HAUG_11_EKDL210004788-1a-AK11384-AK16224_HHJYYDSX2_L1"	1.14378407243544	0.582943312508704	"HAUG"
"127"	"HAUG_12_EKDL210004789-1a-AK11473-AK16281_HHJYYDSX2_L2"	1.6915748128386	0.688079745047485	"HAUG"
"128"	"HAUG_13_EKDL210004789-1a-AK11208-AK16233_HHJYYDSX2_L2"	1.8720403805552	0.70744894457425	"HAUG"
"129"	"HAUG_14_EKDL210004788-1a-AK11506-AK16290_HHJYYDSX2_L1"	1.51600667928577	0.666996107869347	"HAUG"
"130"	"HAUG_15_a_batch1_EKDL210004788-1a-AK11615-AK16297_HHJYYDSX2_L1"	2.01741716559501	0.731726467778887	"HAUG"
"131"	"HAUG_15_a_batch2_EKDL210004789-1a-AK7685-AK16294_HHJYYDSX2_L2"	1.11974205711074	0.583077626224753	"HAUG"
"132"	"HAUG_15_a_batch3_EKDL210004790-1a-AK11401-AK7949_HHJYYDSX2_L3"	1.66865957551021	0.693238982050994	"HAUG"
"133"	"HAUG_15_a_EKDL200012859-1a-AK11526-AK16296_HNLVYDSXY_L1"	1.91025423694615	0.717452261319258	"HAUG"
"134"	"HAUG_15_a_EKDL210005548-1a-AK11659-AK16242_HHJKNDSX2_L4"	1.26735361536428	0.623037067959979	"HAUG"
"135"	"HAUG_15_batch1_EKDL210004788-1a-AK11653-AK16291_HHJYYDSX2_L1"	1.32473990252193	0.632461804695056	"HAUG"
"136"	"HAUG_15_batch2_EKDL210004789-1a-AK11710-AK16288_HHJYYDSX2_L2"	1.2280798144357	0.60905209323523	"HAUG"
"137"	"HAUG_15_batch3_EKDL210004790-1a-AK11440-AK16251_HHJYYDSX2_L3"	2.01402106372022	0.73609887330836	"HAUG"
"138"	"HAUG_15_EKDL200012859-1a-AK11653-AK16291_HNLVYDSXY_L1"	1.13192713760565	0.590789791116643	"HAUG"
"139"	"HAUG_15_EKDL210005548-1a-AK11683-AK16236_HHJKNDSX2_L4"	0.84397140342352	0.507516189187025	"HAUG"
"140"	"HAUG_16_EKDL210004789-1a-AK11512-AK16284_HHJYYDSX2_L2"	1.12862766385027	0.580900296828872	"HAUG"
"141"	"HAUG_17_EKDL200012859-1a-AK11387-AK16228_HNLVYDSXY_L1"	0.994540229195529	0.551939055493097	"HAUG"
"142"	"HAUG_18_EKDL210005548-1a-AK11471-AK16271_HHJKNDSX2_L4"	1.45792132356304	0.661304411629805	"HAUG"
"143"	"HAUG_21_EKDL200012859-1a-AK11486-AK16237_HNLVYDSXY_L1"	0.946495642733647	0.527021178993845	"HAUG"
"144"	"Havs_01_EKDL210004790-1a-AK11526-AK16296_HHJYYDSX2_L3"	1.33255349232711	0.637304586179017	"Havs"
"145"	"Havs_02_EKDL210005548-1a-AK4251-AK16229_HHJKNDSX2_L4"	1.13617813740838	0.588811138244163	"Havs"
"146"	"Havs_03_EKDL210005548-1a-AK12626-AK16295_HHJKNDSX2_L4"	1.06622539902913	0.573333589224478	"Havs"
"147"	"Havs_04_EKDL210004790-1a-AK11186-AK1268_HHJYYDSX2_L3"	1.60243098910728	0.683820004731321	"Havs"
"148"	"Havs_05_batch3_EKDL210004790-1a-AK11195-AK16227_HHJYYDSX2_L3"	1.5493802061983	0.670307022373274	"Havs"
"149"	"Havs_06_EKDL210004790-1a-AK11528-AK14283_HHJYYDSX2_L3"	1.43892988901028	0.653363441083306	"Havs"
"150"	"Havs_07_EKDL210005548-1a-AK11520-AK16285_HHJKNDSX2_L4"	0.753796519636997	0.471955965379126	"Havs"
"151"	"Havs_09_EKDL210004789-1a-AK11667-AK16287_HHJYYDSX2_L2"	1.49738580053241	0.664167983179253	"Havs"
"152"	"Havs_13_EKDL210004789-1a-AK11497-AK9485_HHJYYDSX2_L2"	0.709030846912619	0.449575302491181	"Havs"
"153"	"Havs_15_EKDL210004790-1a-AK11171-AK16279_HHJYYDSX2_L3"	1.07947534205648	0.572628542148419	"Havs"
"154"	"HFJO_01_EKDL200012859-1a-AK11471-AK16271_HNLVYDSXY_L1"	0.799981947694005	0.487057945041353	"HFJO"
"155"	"HFJO_03_EKDL210005548-1a-AK11467-AK14066_HHJKNDSX2_L4"	1.11483546172396	0.58522148994424	"HFJO"
"156"	"HFJO_05_EKDL210004788-1a-AK11656-AK574_HHJYYDSX2_L1"	1.02228962869649	0.55573276913407	"HFJO"
"157"	"HFJO_06_EKDL210005548-1a-AK11714-AK16250_HHJKNDSX2_L4"	2.93004957144755	0.798968005059438	"HFJO"
"158"	"HFJO_07_EKDL210004789-1a-AK11593-AK16256_HHJYYDSX2_L2"	0.78873395974684	0.48113435599799	"HFJO"
"159"	"HFJO_08_EKDL210005548-1a-AK11519-AK16232_HHJKNDSX2_L4"	1.71417200503912	0.693853653387443	"HFJO"
