"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"1","AGAB_01_EKDL210009123-1a-AK19113-AK23731_HTVH3DSX2_L3",1.31452801615805,0.626510705178195,"AGAB"
"2","AGAB_02_EKDL210009123-1a-AK19007-AK23732_HTVH3DSX2_L3",1.19566442606012,0.600456184391327,"AGAB"
"3","AGAB_03_EKDL210004790-1a-AK11377-AK16262_HHJYYDSX2_L3",1.31451388682744,0.621252457973577,"AGAB"
"4","AGAB_04_EKDL210004789-1a-AK11677-AK5989_HHJYYDSX2_L2",1.10841357952708,0.570866424415617,"AGAB"
"5","AGAB_05_EKDL210004789-1a-AK11659-AK16242_HHJYYDSX2_L2",1.6436595020609,0.676872835181046,"AGAB"
"6","AGAB_06_EKDL200012859-1a-AK11456-AK16260_HNLVYDSXY_L1",1.43141794363396,0.643229542238622,"AGAB"
"7","AGAB_07_01_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1",1.73384687545769,0.691820676478208,"AGAB"
"8","AGAB_08_EKDL210004788-1a-AK11464-AK16277_HHJYYDSX2_L1",2.15693422444241,0.739647134696256,"AGAB"
"9","AGAB_10_EKDL210004788-1a-GG04-AK5420_HHJYYDSX2_L1",2.18068964183956,0.746640131339191,"AGAB"
"10","AGAB_11_EKDL210004790-1a-AK11471-AK16271_HHJYYDSX2_L3",1.86853454095565,0.710414667082499,"AGAB"
"11","AGAB_13_EKDL200012859-1a-AK11640-AK16265_HNLVYDSXY_L1",1.05604912034994,0.554714015721169,"AGAB"
"12","AGAB_14_EKDL200012859-1a-AK12637-AK16268_HNLVYDSXY_L1",1.23469050686429,0.605478724432226,"AGAB"
"13","AGAB_15_EKDL210004788-1a-AK11416-AK16269_HHJYYDSX2_L1",1.38723089636997,0.631502413350635,"AGAB"
"14","AGAB_18_EKDL200012859-1a-AK11718-AK16243_HNLVYDSXY_L1",0.831716190217387,0.491817177709101,"AGAB"
"15","AGAB_19_EKDL210004789-1a-AK11690-AK16231_HHJYYDSX2_L2",1.90339419283031,0.710660579669264,"AGAB"
"16","AGAB_20_EKDL210005548-1a-AK11178-AK16246_HHJKNDSX2_L4",1.67437615191151,0.683946432173789,"AGAB"
"17","AGAB_23_EKDL200012859-1a-AK11195-AK16227_HNLVYDSXY_L1",0.958015355750418,0.537638177649224,"AGAB"
"18","AGAB_24_EKDL210009123-1a-AK19137-AK23734_HTVH3DSX2_L3",1.03415183230786,0.548584082976352,"AGAB"
"19","AGAB_99_EKDL200012859-1a-AK11506-AK16290_HNLVYDSXY_L1",0.754831343939916,0.46071245490561,"AGAB"
"20","BARR_01_EKDL210005548-1a-AK11598-AK16273_HHJKNDSX2_L4",1.51487007345605,0.666414778676708,"BARR"
"21","BARR_02_EKDL210004789-1a-AK11506-AK16290_HHJYYDSX2_L2",1.44906251640196,0.65268381375002,"BARR"
"22","BARR_03_EKDL200012859-1a-AK11428-AK16253_HNLVYDSXY_L1",0.945955613047972,0.530099246229925,"BARR"
"23","BARR_04_EKDL210004790-1a-AK11710-AK16288_HHJYYDSX2_L3",1.00309950363555,0.533086823517023,"BARR"
"24","BARR_06_EKDL210005548-1a-AK11456-AK16260_HHJKNDSX2_L4",1.73272149128145,0.697645886968205,"BARR"
"25","BARR_07_EKDL210004788-1a-AK11160-AK9453_HHJYYDSX2_L1",1.38860556230921,0.63767480401168,"BARR"
"26","BARR_08_EKDL210005548-1a-AK11426-AK5939_HHJKNDSX2_L4",1.90068489483276,0.721435532215009,"BARR"
"27","BARR_09_EKDL210004790-1a-AK11677-AK5989_HHJYYDSX2_L3",1.10337810352696,0.547502965420086,"BARR"
"28","BARR_10_EKDL210004789-1a-AK11168-AK16259_HHJYYDSX2_L2",0.811930583325402,0.479488987046197,"BARR"
"29","BARR_11_EKDL210004789-1a-AK11177-AK16280_HHJYYDSX2_L2",1.8704904416903,0.708400558027451,"BARR"
"30","BARR_12_EKDL200012859-1a-AK11460-AK16272_HNLVYDSXY_L1",1.20918528769945,0.603613672590653,"BARR"
"31","BARR_13_EKDL200012859-1a-AK7415-AK16289_HNLVYDSXY_L1",1.31315112080563,0.628319264170375,"BARR"
"32","BARR_14_EKDL200012859-1a-AK11667-AK16287_HNLVYDSXY_L1",0.940931386670525,0.524148690955677,"BARR"
"33","BARR_15_EKDL200012859-1a-AK11171-AK16279_HNLVYDSXY_L1",0.701999526033451,0.443202681826216,"BARR"
"34","BOVA_01_EKDL200012859-1a-AK11177-AK16280_HNLVYDSXY_L1",1.26103194373277,0.606741899883066,"BOVA"
"35","BOVA_02_EKDL210009123-1a-AK27221-AK31193_HTVH3DSX2_L3",1.0769183177808,0.572411967385081,"BOVA"
"36","BOVA_03_EKDL210009123-1a-AK18987-AK34204_HTVH3DSX2_L3",2.08031967794842,0.733103325838755,"BOVA"
"37","BOVA_04_EKDL210004790-1a-AK11608-AK2002_HHJYYDSX2_L3",1.44953978570749,0.653318374997982,"BOVA"
"38","BOVA_05_EKDL210004789-1a-AK11416-AK16269_HHJYYDSX2_L2",1.09370374589674,0.570029499313147,"BOVA"
"39","BOVA_06_EKDL210004789-1a-AK11572-AK16283_HHJYYDSX2_L2",1.4819553687052,0.652658867160353,"BOVA"
"40","BOVA_07_EKDL210005548-1a-AK7685-AK16294_HHJKNDSX2_L4",1.52410136632185,0.663771493695143,"BOVA"
"41","BOVA_08_EKDL210004789-1a-AK11401-AK7949_HHJYYDSX2_L2",1.45849226902596,0.646776952883247,"BOVA"
"42","BOVA_09_EKDL210009123-1a-AK23715-AK23716_HTVH3DSX2_L3",1.25895630146559,0.61702877635268,"BOVA"
"43","BOVA_10_EKDL210009123-1a-AK18629-AK15913_HTVH3DSX2_L3",0.701653166305344,0.450743059509076,"BOVA"
"44","BOVA_11_EKDL210009122-1a-AK31162-AK31163_HTVH3DSX2_L3",0.956632015726048,0.539574849254789,"BOVA"
"45","BOVA_12_EKDL210004788-1a-AK11608-AK2002_HHJYYDSX2_L1",2.20285918870666,0.743573535152448,"BOVA"
"46","BOVA_13_EKDL200012859-1a-AK11246-AK16274_HNLVYDSXY_L1",1.15033766250997,0.582621131370402,"BOVA"
"47","BOVA_14_EKDL210004788-1a-AK11387-AK16228_HHJYYDSX2_L1",1.35369929553068,0.627721466685734,"BOVA"
"48","BOVA_15_EKDL210009122-1a-AK19045-AK31153_HTVH3DSX2_L3",0.650728667030748,0.428981432387099,"BOVA"
"49","BOVA_16_EKDL210005548-1a-AK11692-AK16230_HHJKNDSX2_L4",1.13641690957868,0.586729809982097,"BOVA"
"50","BOVA_17_EKDL210009122-1a-AK19289-AK31141_HTVH3DSX2_L3",0.792962026774746,0.484957177878248,"BOVA"
"51","BOVA_18_EKDL210009122-1a-AK19173-AK31131_HTVH3DSX2_L3",0.953171514916499,0.534418185458325,"BOVA"
"52","BOVA_19_EKDL210009122-1a-AK31121-AK31122_HTVH3DSX2_L3",0.839014278547654,0.501066019194011,"BOVA"
"53","BOVA_20_EKDL210009122-1a-AK31108-AK31109_HTVH3DSX2_L3",0.764019226755912,0.474309818176712,"BOVA"
"54","BUNN_01_EKDL210009123-1a-AK19109-AK31194_HTVH3DSX2_L3",1.07670222199776,0.570312595207859,"BUNN"
"55","BUNN_02_EKDL210009123-1a-AK18986-AK34202_HTVH3DSX2_L3",1.13973222813594,0.582204128484847,"BUNN"
"56","BUNN_03_EKDL210009123-1a-AK19003-AK23702_HTVH3DSX2_L3",0.8513441182539,0.505915859516316,"BUNN"
"57","BUNN_04_EKDL210009123-1a-AK19133-AK18842_HTVH3DSX2_L3",1.6101110343615,0.674843803156705,"BUNN"
"58","BUNN_05_EKDL210009123-1a-AK23704-AK22953_HTVH3DSX2_L3",1.12581879392809,0.584709745724152,"BUNN"
"59","BUNN_06_EKDL210007863-1a-AK19056-AK23721_HLNT5DSX2_L2",0.768855926008131,0.472991716176419,"BUNN"
"60","BUNN_07_EKDL210007863-1a-AK23722-AK23723_HLNT5DSX2_L2",1.07937166325588,0.573075251124351,"BUNN"
"61","BUNN_08_EKDL210007863-1a-AK19172-AK23724_HLNT5DSX2_L2",0.588393232172322,0.400681931798688,"BUNN"
"62","BUNN_09_EKDL210007863-1a-AK18636-AK23725_HLNT5DSX2_L2",1.17772020636189,0.591902338392462,"BUNN"
"63","BUNN_10_EKDL210007863-1a-AK19054-AK23703_HLNT5DSX2_L2",1.30658825413309,0.623916087373334,"BUNN"
"64","BUNN_11_EKDL210007863-1a-AK18984-AK31192_HLNT5DSX2_L2",1.69272337452397,0.690384805970382,"BUNN"
"65","BUNN_12_EKDL210007863-1a-AK27190-AK34205_HLNT5DSX2_L2",0.974297126368878,0.541903481593299,"BUNN"
"66","BUNN_13_EKDL210007863-1a-AK19072-AK23726_HLNT5DSX2_L2",0.0895765175856491,0.0824495335391544,"BUNN"
"67","BUNN_14_EKDL210007863-1a-AK18989-AK33821_HLNT5DSX2_L2",1.72119018601331,0.681166591243226,"BUNN"
"68","BUNN_15_EKDL210007863-1a-AK19103-AK23729_HLNT5DSX2_L2",2.66026292588995,0.772867922891506,"BUNN"
"69","BUNN_16_EKDL210007863-1a-AK19147-AK23730_HLNT5DSX2_L2",1.31744790108535,0.624339480156634,"BUNN"
"70","BUNN_17_EKDL210007863-1a-AK19113-AK23731_HLNT5DSX2_L2",0.404437974993736,0.306771532203513,"BUNN"
"71","BUNN_18_EKDL210007863-1a-AK19007-AK23732_HLNT5DSX2_L2",0.70491042687847,0.448985721088814,"BUNN"
"72","BUNN_19_EKDL210007863-1a-AK18642-AK23733_HLNT5DSX2_L2",1.39065276178117,0.629698405252254,"BUNN"
"73","BUNN_20_EKDL210007863-1a-AK19137-AK23734_HLNT5DSX2_L2",0.686682935309985,0.441649013675813,"BUNN"
"74","CLEW_02_EKDL210007862-1a-AK19291-AK18809_HLNT5DSX2_L2",1.42550136797845,0.635185364879343,"CLEW"
"75","CLEW_03_EKDL210007862-1a-AK15924-AK18825_HLNT5DSX2_L2",1.20206647661547,0.601031466314332,"CLEW"
"76","CLEW_04_EKDL210007862-1a-AK19016-AK18839_HLNT5DSX2_L2",0.799808648958919,0.477380548043431,"CLEW"
"77","CLEW_05_EKDL210007862-1a-AK19084-AK19669_HLNT5DSX2_L2",1.24296946372767,0.613345358663276,"CLEW"
"78","CLEW_06_EKDL210007862-1a-AK16175-AK16176_HLNT5DSX2_L2",0.800661163640308,0.48204643436253,"CLEW"
"79","CLEW_07_EKDL210007862-1a-AK16191-AK16192_HLNT5DSX2_L2",0.184913389888978,0.158621881161912,"CLEW"
"80","CLEW_08_EKDL210007862-1a-AK16207-AK16208_HLNT5DSX2_L2",0.31975979009693,0.251130422499072,"CLEW"
"81","CLEW_09_EKDL210007862-1a-AK19096-AK19674_HLNT5DSX2_L2",0.486006438012415,0.34457453669987,"CLEW"
"82","CLEW_10_EKDL210007862-1a-AK15918-AK19682_HLNT5DSX2_L2",1.38740655970576,0.638203045658812,"CLEW"
"83","COLN_01_EKDL210004789-1a-AK11204-AK16254_HHJYYDSX2_L2",1.50973581916978,0.665155165858991,"COLN"
"84","COLN_02_EKDL210004790-1a-AK11479-AK16234_HHJYYDSX2_L3",2.30251733570381,0.744116139210636,"COLN"
"85","COLN_03_EKDL210005548-1a-AK11440-AK16251_HHJKNDSX2_L4",1.94622266718694,0.714249300309402,"COLN"
"86","COLN_04_EKDL210004789-1a-AK11665-AK16278_HHJYYDSX2_L2",1.75719713977472,0.693163564242728,"COLN"
"87","COLN_06_EKDL210004790-1a-AK11428-AK16253_HHJYYDSX2_L3",2.01492879397103,0.730089516523869,"COLN"
"88","COLN_07_EKDL210004788-1a-AK7685-AK16294_HHJYYDSX2_L1",1.650757598129,0.681713083081622,"COLN"
"89","COLN_07_EKDL210009122-1a-AK19208-AK31190_HTVH3DSX2_L3",1.28457339104013,0.621197423041761,"COLN"
"90","COLN_08_EKDL210004790-1a-AK11433-AK13293_HHJYYDSX2_L3",1.84111507484572,0.689605208144952,"COLN"
"91","COLN_09_EKDL210004788-1a-AK11440-AK16251_HHJYYDSX2_L1",1.60853110388338,0.669423785371019,"COLN"
"92","COLN_10_EKDL210009122-1a-AK34058-AK34059_HTVH3DSX2_L3",0.810180987834299,0.493085704684735,"COLN"
"93","COLN_11_EKDL200012859-1a-AK8204-AK9482_HNLVYDSXY_L1",1.09993517114835,0.562896727881603,"COLN"
"94","COLN_12_EKDL210009122-1a-AK31169-AK31170_HTVH3DSX2_L3",1.47372370384464,0.657548596853449,"COLN"
"95","COLN_13_EKDL210004790-1a-AK11584-AK16263_HHJYYDSX2_L3",1.21966674197469,0.583273484806743,"COLN"
"96","COLN_15_EKDL210005548-1a-AK11449-AK16245_HHJKNDSX2_L4",0.902193609941715,0.519680339066271,"COLN"
"97","COLN_17_EKDL210009123-1a-AK19132-AK15917_HTVH3DSX2_L3",0.884066254352251,0.515734116291867,"COLN"
"98","COLN_18_EKDL210009123-1a-AK19076-AK23695_HTVH3DSX2_L3",2.09375204247573,0.735597932362411,"COLN"
"99","COLN_19_EKDL210009123-1a-AK19111-AK23696_HTVH3DSX2_L3",1.0065718018073,0.552677598545995,"COLN"
"100","COLN_20_EKDL210009123-1a-AK19009-AK23697_HTVH3DSX2_L3",1.07746479913061,0.571861029539043,"COLN"
"101","CORS_01_EKDL210004788-1a-AK11479-AK16234_HHJYYDSX2_L1",1.87558890881961,0.714787535276463,"CORS"
"102","CORS_02_EKDL210004790-1a-AK11485-AK16252_HHJYYDSX2_L3",0.563460783489548,0.391522498769945,"CORS"
"103","CORS_03_EKDL210007863-1a-AK19131-AK23741_HLNT5DSX2_L2",1.20494228954464,0.598946226964024,"CORS"
"104","CORS_04_EKDL210007863-1a-AK18983-AK23742_HLNT5DSX2_L2",0.836720770252085,0.499424729148311,"CORS"
"105","CORS_05_EKDL210007863-1a-AK19068-AK23743_HLNT5DSX2_L2",0.458696177037878,0.329501055771816,"CORS"
"106","CORS_06_EKDL210004790-1a-AK11464-AK16277_HHJYYDSX2_L3",1.79557617321686,0.702364422641756,"CORS"
"107","CORS_07_EKDL210007863-1a-AK19095-AK23744_HLNT5DSX2_L2",1.28339673151816,0.598495675658552,"CORS"
"108","CORS_08_EKDL210005548-1a-AK11495-AK16238_HHJKNDSX2_L4",1.4372418069199,0.649055378549354,"CORS"
"109","CRES_02_EKDL210004789-1a-AK11698-AK16226_HHJYYDSX2_L2",1.19247646610152,0.598858650519395,"CRES"
"110","CRES_03_EKDL210004790-1a-AK11524-AK16276_HHJYYDSX2_L3",0.669802418569561,0.432373458852198,"CRES"
"111","CRES_05_EKDL210004790-1a-AK8204-AK9482_HHJYYDSX2_L3",0.750633012137638,0.46785882657547,"CRES"
"112","CRES_06_EKDL200012859-1a-AK11520-AK16285_HNLVYDSXY_L1",0.851299239798388,0.494299519544835,"CRES"
"113","CRES_07_EKDL210004789-1a-AK12629-AK16244_HHJYYDSX2_L2",2.45691728917382,0.759507770152369,"CRES"
"114","CRES_08_EKDL210004789-1a-AK11178-AK16246_HHJYYDSX2_L2",1.10142169118142,0.574211466544126,"CRES"
"115","CRES_10_EKDL210004790-1a-AK11178-AK16246_HHJYYDSX2_L3",1.13414507076323,0.585932732295954,"CRES"
"116","CRES_11_EKDL210005548-1a-AK11572-AK16283_HHJKNDSX2_L4",0.82993780114569,0.500053353839805,"CRES"
"117","CRES_12_EKDL210009123-1a-AK19017-AK23748_HTVH3DSX2_L3",0.333383358591505,0.263145467383372,"CRES"
"118","CRES_13_EKDL210004790-1a-AK11398-AK16264_HHJYYDSX2_L3",1.33719781055644,0.62850598833352,"CRES"
"119","CRES_14_EKDL210004788-1a-AK7415-AK16289_HHJYYDSX2_L1",0.490151832606127,0.351200368862704,"CRES"
"120","CRES_15_EKDL210004788-1a-AK11674-AK2690_HHJYYDSX2_L1",0.367360730258655,0.28216306986649,"CRES"
"121","CRES_16_EKDL210004790-1a-AK11506-AK16290_HHJYYDSX2_L3",0.798859531796079,0.486561228676716,"CRES"
"122","CRES_17_EKDL200012859-1a-AK11600-AK6934_HNLVYDSXY_L1",1.1479614176834,0.585708550955453,"CRES"
"123","CRES_18_EKDL210009123-1a-AK23749-AK23750_HTVH3DSX2_L3",0.404231025283381,0.305241098667621,"CRES"
"124","CRES_19_EKDL210004788-1a-AK11467-AK14066_HHJYYDSX2_L1",0.408914262103672,0.308445799622277,"CRES"
"125","CRES_20_EKDL200012859-1a-AK11377-AK16262_HNLVYDSXY_L1",0.4660566166919,0.339630008651511,"CRES"
"126","DOLV_01_EKDL210009122-1a-AK19014-AK31232_HTVH3DSX2_L3",0.929963935396292,0.528726326062539,"DOLV"
"127","DOLV_02_EKDL210009122-1a-AK31218-AK31219_HTVH3DSX2_L3",1.10802934307721,0.578075265114999,"DOLV"
"128","DOLV_03_EKDL210009122-1a-AK31208-AK31209_HTVH3DSX2_L3",0.962239685334891,0.535689483759299,"DOLV"
"129","DOLV_04_EKDL210009122-1a-AK31199-AK31200_HTVH3DSX2_L3",0.849522224735106,0.504301442469362,"DOLV"
"130","DOLV_05_EKDL210009122-1a-AK31182-AK31183_HTVH3DSX2_L3",0.654739570767241,0.428893920039565,"DOLV"
"131","DOLV_06_EKDL210009122-1a-AK27196-AK31175_HTVH3DSX2_L3",0.691239076912387,0.445592157458818,"DOLV"
"132","DOLV_07_EKDL210009122-1a-AK18627-AK31161_HTVH3DSX2_L3",0.859829560997777,0.487488845342669,"DOLV"
"133","DOLV_08_EKDL210009122-1a-AK31151-AK31152_HTVH3DSX2_L3",0.655839665725244,0.431417025297395,"DOLV"
"134","DOLV_09_EKDL210009122-1a-AK19293-AK31140_HTVH3DSX2_L3",0.686107255984728,0.441772510132903,"DOLV"
"135","DOLV_10_EKDL210009122-1a-AK31129-AK31130_HTVH3DSX2_L3",0.687027466522779,0.438822348068699,"DOLV"
"136","DOLV_11_EKDL210009122-1a-AK31119-AK31120_HTVH3DSX2_L3",0.57393109419325,0.37512257622674,"DOLV"
"137","DOLV_12_EKDL210009122-1a-AK18639-AK31107_HTVH3DSX2_L3",0.93810278300047,0.531458855178624,"DOLV"
"138","DOLV_13_EKDL210009122-1a-AK31230-AK31231_HTVH3DSX2_L3",0.674746518915614,0.42325561901159,"DOLV"
"139","DOLV_14_EKDL210009122-1a-AK19073-AK31217_HTVH3DSX2_L3",0.90807662668878,0.52022005176274,"DOLV"
"140","DOLV_15_EKDL210009122-1a-AK19284-AK31207_HTVH3DSX2_L3",0.579736147894848,0.39516756774966,"DOLV"
"141","DOLV_16_EKDL210009122-1a-AK19237-AK22949_HTVH3DSX2_L3",0.84772957347668,0.503650572589437,"DOLV"
"142","DOLV_17_EKDL210009122-1a-AK19205-AK31181_HTVH3DSX2_L3",1.18154372515268,0.599096719952443,"DOLV"
"143","DOLV_18_EKDL210009122-1a-AK31173-AK31174_HTVH3DSX2_L3",0.385148743003661,0.289186406578351,"DOLV"
"144","DOLV_19_EKDL210009122-1a-AK18985-AK31160_HTVH3DSX2_L3",1.07509467849034,0.54854193622239,"DOLV"
"145","DOLV_20_EKDL210009122-1a-AK19079-AK31150_HTVH3DSX2_L3",0.715154597201323,0.45599002445944,"DOLV"
"146","FURI_01_EKDL210007862-1a-AK19254-AK19667_HLNT5DSX2_L2",2.79221304871468,0.780563285021095,"FURI"
"147","FURI_02_EKDL210004789-1a-AK11520-AK16285_HHJYYDSX2_L2",1.45127148295856,0.649892055421253,"FURI"
"148","FURI_03_EKDL210004789-1a-AK11528-AK14283_HHJYYDSX2_L2",3.64626956959661,0.80714806476551,"FURI"
"149","FURI_04_EKDL210007862-1a-AK16171-AK16172_HLNT5DSX2_L2",1.54939831188021,0.668648785055458,"FURI"
"150","FURI_05_EKDL210007862-1a-AK16187-AK16188_HLNT5DSX2_L2",1.33689307781311,0.627612066928104,"FURI"
"151","FURI_06_EKDL210004789-1a-AK11160-AK9453_HHJYYDSX2_L2",1.56075362633503,0.661615104237745,"FURI"
"152","FURI_07_EKDL210004788-1a-AK11710-AK16288_HHJYYDSX2_L1",2.60407002759708,0.77404245322432,"FURI"
"153","FURI_08_EKDL210004788-1a-AK11375-AK16261_HHJYYDSX2_L1",2.00568671764348,0.72635112450354,"FURI"
"154","FURI_09_EKDL200012859-1a-AK11656-AK574_HNLVYDSXY_L1",0.9854971032604,0.54371492612019,"FURI"
"155","FURI_10_EKDL210007862-1a-AK16203-AK16204_HLNT5DSX2_L2",1.54417501507354,0.66652798813263,"FURI"
"156","FURI_11_EKDL210004789-1a-AK11485-AK16252_HHJYYDSX2_L2",1.92603962916698,0.714939440731792,"FURI"
"157","FURI_13_EKDL200012859-1a-AK11677-AK5989_HNLVYDSXY_L1",0.54996703608734,0.377601094379362,"FURI"
"158","GASO_01_EKDL200012859-1a-AK11710-AK16288_HNLVYDSXY_L1",1.09556859495844,0.57407945100031,"GASO"
"159","GASO_02_EKDL210004789-1a-AK11692-AK16230_HHJYYDSX2_L2",2.27480659840552,0.749298402221743,"GASO"
"160","GASO_03_EKDL210004790-1a-AK11519-AK16232_HHJYYDSX2_L3",2.92858492600445,0.790498537642824,"GASO"
"161","GASO_04_EKDL210004789-1a-AK7016-AK16255_HHJYYDSX2_L2",1.40222976128631,0.639956263218518,"GASO"
"162","GASO_05_EKDL210004788-1a-AK10139-AK9682_HHJYYDSX2_L1",1.55520905274204,0.668468004441192,"GASO"
"163","GASO_06_EKDL210004790-1a-AK11631-AK349_HHJYYDSX2_L3",2.38580455651794,0.751543995024602,"GASO"
"164","GASO_07_EKDL210009122-1a-AK18632-AK31226_HTVH3DSX2_L3",1.11369808672922,0.58162555197112,"GASO"
"165","GASO_08_EKDL210004789-1a-AK12637-AK16268_HHJYYDSX2_L2",1.39596623504362,0.633650650822856,"GASO"
"166","GASO_09_EKDL210004790-1a-AK11683-AK16236_HHJYYDSX2_L3",1.62748698319368,0.677101857600379,"GASO"
"167","GASO_10_EKDL210009122-1a-AK31220-AK31221_HTVH3DSX2_L3",1.17765723271335,0.593033784988313,"GASO"
"168","GASO_11_EKDL210009122-1a-AK19244-AK31215_HTVH3DSX2_L3",1.02600184928969,0.557711573508777,"GASO"
"169","GASO_12_EKDL210004790-1a-AK11630-AK16248_HHJYYDSX2_L3",1.420879893954,0.648819938262633,"GASO"
"170","GASO_13_EKDL210004788-1a-AK11600-AK6934_HHJYYDSX2_L1",1.17719253343113,0.598912072535201,"GASO"
"171","GASO_14_EKDL210009122-1a-AK31210-AK31211_HTVH3DSX2_L3",0.645948626114922,0.427371502136847,"GASO"
"172","GASO_15_EKDL210005548-1a-AK11398-AK16264_HHJKNDSX2_L4",2.32873909979825,0.758149899983067,"GASO"
"173","GASO_16_EKDL210004788-1a-AK4251-AK16229_HHJYYDSX2_L1",1.26472792212226,0.615325453137711,"GASO"
"174","GASO_17_EKDL210005548-1a-AK11582-AK8205_HHJKNDSX2_L4",1.10736288245279,0.578751442859131,"GASO"
"175","GASO_18_EKDL210009122-1a-AK18628-AK31201_HTVH3DSX2_L3",1.0525943148587,0.565289795282372,"GASO"
"176","GASO_19_EKDL210009122-1a-AK19282-AK15919_HTVH3DSX2_L3",0.562800937685572,0.389567814715071,"GASO"
"177","GASO_20_EKDL210009122-1a-AK31176-AK31177_HTVH3DSX2_L3",0.927197979062063,0.530935822877274,"GASO"
